# tic,pred,gt,tpeak
234523773,0.002357,0.000000,1364.8458433449
115190256,0.000490,0.000000,1351.4091125205
206623351,0.000005,0.000000,1357.9056213355
167814740,0.000008,0.000000,1349.7560249302
150299548,0.007823,0.000000,1333.2660619814
183596242,0.991368,0.000000,1374.6222441169
167089430,0.046657,0.000000,1329.9835002926
220512758,0.000013,0.000000,1352.3023138941
229144144,0.006233,0.000000,1357.0668116550
31779649,0.000470,0.000000,1374.6151299593
183306102,0.000001,0.000000,1343.4521320012
31633878,0.001744,0.000000,1369.8527726574
229092618,0.001986,0.000000,1378.7816346921
114851071,0.999997,1.000000,1368.8469559308
219998026,0.017113,0.000000,1370.9430934136
50313171,0.000000,0.000000,1361.2586071851
31852565,1.000000,1.000000,1330.3012803112
9210746,0.032269,0.000000,1365.1526911297
206353405,0.010329,0.000000,1361.2625418718
229092618,0.028681,0.000000,1360.9606388762
167574282,0.999374,1.000000,1371.0589815758
31633878,0.000311,0.000000,1371.5569203099
206358152,0.017496,0.000000,1372.6745147600
167165793,1.000000,1.000000,1333.8542222969
141769356,0.000000,0.000000,1365.1209665298
38461453,0.000001,0.000000,1346.1453739212
38820496,0.000001,0.000000,1357.6262952290
12423835,1.000000,1.000000,1361.6841816200
220432563,1.000000,1.000000,1363.5574253426
5656273,1.000000,1.000000,1360.5667163688
55744694,0.131534,0.000000,1369.8518998120
102086756,0.003249,0.000000,1376.2829103570
167894019,0.000125,0.000000,1341.8934758834
177165867,1.000000,1.000000,1355.2230681348
41862291,0.000015,0.000000,1362.9010340751
71335815,0.010735,0.000000,1337.9922979950
167164775,0.007492,0.000000,1341.4723033152
114953216,0.995442,1.000000,1348.9229751275
5796211,0.000722,0.000000,1370.1431497837
167894019,0.000250,0.000000,1374.6143594897
177353450,0.000303,0.000000,1345.9281063704
234284556,0.000448,0.000000,1335.0968653149
149175965,0.014296,0.000000,1366.3084564763
30527625,0.003143,0.000000,1340.3546691947
41595212,0.010468,0.000000,1344.2944060860
207144018,0.007255,0.000000,1377.6772291523
183562569,0.004068,0.000000,1357.6277444709
197884260,1.000000,1.000000,1363.3555186669
207147334,0.002760,0.000000,1378.7798345506
231910539,1.000000,1.000000,1334.6113598574
141212720,0.000075,0.000000,1342.0449525141
149248196,0.999490,1.000000,1328.7500381636
166835568,0.009538,0.000000,1369.0205016856
52284854,0.002038,0.000000,1358.4676902223
167305187,0.000183,0.000000,1380.7565260217
231857003,0.002323,0.000000,1381.2966663693
147163817,0.000464,0.000000,1327.9938949532
167344197,0.065496,0.000000,1337.9874685811
229013887,0.000956,0.000000,1343.4554087584
38602307,0.013936,0.000000,1379.3357410347
139804406,0.000095,0.000000,1337.9921497560
183596242,0.000035,0.000000,1375.1819709121
150359500,0.948273,1.000000,1374.1397529210
201250285,0.007829,0.000000,1341.7674564057
228507309,1.000000,1.000000,1378.4638411965
149248196,0.997978,1.000000,1336.7750794003
120609299,0.000002,0.000000,1374.3406400395
31850842,0.003838,0.000000,1357.6249796004
231850074,0.001257,0.000000,1337.9897644475
220457102,0.039280,0.000000,1374.3367011651
161172848,0.001428,0.000000,1331.9112864250
201919099,0.006521,0.000000,1371.2855529687
201795667,0.000065,0.000000,1369.6190622254
197866266,0.000928,0.000000,1357.3374285523
31945753,0.026002,0.000000,1371.5567455110
177116487,0.000964,0.000000,1352.2968000027
55848120,0.000000,0.000000,1376.6574534511
142107618,0.000023,0.000000,1371.2776560539
5727213,0.010651,0.000000,1375.8485613631
49619607,0.977839,1.000000,1355.1971434709
156002545,0.006891,0.000000,1366.8134569504
120488589,0.008431,0.000000,1380.1768601824
234292783,0.000000,0.000000,1328.6461672773
201289286,0.000548,0.000000,1356.2092371615
38698751,0.000032,0.000000,1372.6717270406
200769811,0.000001,0.000000,1377.0256071097
89502706,1.000000,1.000000,1369.3817384140
207169757,0.000000,0.000000,1374.8938026015
229066844,1.000000,1.000000,1363.8370505465
33949202,0.006029,0.000000,1371.5649129134
201252826,0.000005,0.000000,1344.1508375515
120522722,0.000060,0.000000,1358.7476330098
150145456,0.056696,0.000000,1334.9466214796
228507309,0.999949,1.000000,1374.1624631855
201248233,0.001223,0.000000,1377.9672537980
33880418,0.000031,0.000000,1352.8550748777
116157661,0.000013,0.000000,1358.1960446741
220523369,0.999823,1.000000,1359.4225958457
231835378,0.005978,0.000000,1333.5494962174
49678165,0.001512,0.000000,1355.6485130946
177036977,0.000010,0.000000,1372.6702537243
49687321,0.000623,0.000000,1371.8459267068
121420805,0.000130,0.000000,1351.1531720757
228508202,0.000056,0.000000,1364.5706902194
31850842,0.009344,0.000000,1376.5582912071
79403675,0.929938,1.000000,1341.8795168292
31740375,0.005639,0.000000,1352.8973364788
206353405,0.057414,0.000000,1368.7443970381
231669332,0.004780,0.000000,1331.0489836861
38820496,0.000343,0.000000,1360.1248717125
206358152,1.000000,1.000000,1379.1896140130
231017428,1.000000,1.000000,1372.1319478045
197866263,0.000043,0.000000,1372.9932777918
229066844,0.999995,1.000000,1360.8412474311
175456846,0.000000,0.000000,1369.3004869870
38602307,0.076404,0.000000,1356.2105866949
31747041,0.018585,0.000000,1363.1806442378
30186108,0.000514,0.000000,1357.5325058793
66438591,0.008390,0.000000,1373.7831457743
231867117,0.998815,1.000000,1361.3627961362
31381302,0.000293,0.000000,1332.4378529721
197884260,0.000066,0.000000,1371.5570287210
38762657,0.013724,0.000000,1344.0797015906
129678819,0.000092,0.000000,1352.8606848562
41862041,0.729594,1.000000,1380.2025873829
176955267,0.004675,0.000000,1362.1718968416
167417695,0.008158,0.000000,1377.6732177178
238183068,0.001879,0.000000,1345.8957376335
201226029,0.000003,0.000000,1371.5593326682
33878971,0.000035,0.000000,1334.8523463834
232073492,0.000085,0.000000,1358.1354520691
5725904,0.000860,0.000000,1379.0611001723
220536421,0.993295,1.000000,1379.4186004918
180443507,0.003519,0.000000,1379.0599725747
201795667,0.010801,0.000000,1364.8148685324
150359500,0.871469,1.000000,1328.7158734404
147113919,0.000000,0.000000,1351.7255933688
29830830,0.001319,0.000000,1326.2700416106
197829751,1.000000,1.000000,1371.3210940548
41259321,0.029771,0.000000,1355.9223044914
237883772,0.003321,0.000000,1369.0207759744
220557792,0.005276,0.000000,1328.2679674920
30186108,0.000122,0.000000,1379.0560871287
30186108,0.000013,0.000000,1330.4893788961
55453391,0.000113,0.000000,1375.7590248586
167344029,0.000638,0.000000,1358.2761751185
142107618,0.000001,0.000000,1346.5419404203
220432563,1.000000,1.000000,1368.9686113799
89466504,0.009396,0.000000,1342.6193976185
111755544,1.000000,1.000000,1355.0805972361
231122278,0.040125,0.000000,1352.5771079390
220429097,0.000000,0.000000,1327.4179037550
232073492,0.844736,1.000000,1338.4618298511
101963752,0.999873,1.000000,1369.2385741980
137772485,0.002537,0.000000,1362.3458359102
99499658,0.001513,0.000000,1349.4513552678
150187916,0.991160,1.000000,1329.1216934932
89546779,0.000001,0.000000,1370.1442864975
201799091,0.036053,0.000000,1357.9051114799
201897406,0.004074,0.000000,1374.0480952101
161172848,0.004635,0.000000,1342.0474496790
25118964,0.003855,0.000000,1350.7718202328
207148580,0.005881,0.000000,1359.8463470960
179040607,0.001278,0.000000,1336.8906312838
177309964,0.000157,0.000000,1374.7177898951
92865531,0.000115,0.000000,1350.8745888422
32036415,0.002776,0.000000,1364.8442304710
31381302,0.000538,0.000000,1340.9114019569
201898222,0.000298,0.000000,1366.2175994897
101936401,0.999829,1.000000,1355.7328579486
150100421,0.005733,0.000000,1359.0648769311
177255827,0.007870,0.000000,1359.0403954099
91478103,0.013670,0.000000,1351.7274391285
234305155,0.013942,0.000000,1351.7227311055
229145550,0.004141,0.000000,1379.8963694780
234288627,0.003336,0.000000,1340.0799389746
214664015,0.000000,0.000000,1377.1194054174
177353450,0.001573,0.000000,1352.8529731697
231835378,1.000000,1.000000,1327.5577119946
211354464,0.000077,0.000000,1349.9525028276
167696018,0.007688,0.000000,1365.6811867753
71335815,0.031309,0.000000,1351.4407718431
150145456,0.008557,0.000000,1361.7842838127
231090784,0.000152,0.000000,1357.0646104355
38762657,0.010316,0.000000,1342.9602382865
150359982,1.000000,1.000000,1373.9092227993
38518773,0.000387,0.000000,1371.5566401296
89529498,0.059773,0.000000,1379.0608911667
55663720,0.000286,0.000000,1357.0642532545
126805047,0.000173,0.000000,1341.1995124986
150359500,1.000000,1.000000,1361.8215914954
137801807,0.000106,0.000000,1380.4774728318
229147922,1.000000,1.000000,1354.8793541603
150145456,0.008319,0.000000,1355.6425622850
228570067,0.000241,0.000000,1370.7125043901
231857003,1.000000,1.000000,1379.8466877553
140659980,0.005665,0.000000,1376.5574622762
188586529,0.000374,0.000000,1380.5594866979
207199350,0.119877,0.000000,1356.2072603852
25118964,0.001044,0.000000,1350.2148746572
89546779,0.000001,0.000000,1362.3455791165
115151897,0.018816,0.000000,1341.7690713070
231914259,1.000000,1.000000,1346.1822336288
147272181,0.992862,1.000000,1337.3147017219
220473037,0.022246,0.000000,1379.0561952255
5640393,0.910969,1.000000,1368.9181182515
89502706,0.848943,1.000000,1376.0275437851
238185204,0.001670,0.000000,1337.4484878806
166972537,0.017555,0.000000,1377.9622734565
12474920,0.002241,0.000000,1364.2896840018
219325965,0.008376,0.000000,1329.7029304544
237885807,1.000000,1.000000,1354.6429093239
220538891,0.141791,0.000000,1374.6157591215
55663720,0.000050,0.000000,1368.7407929831
140045538,0.999995,1.000000,1344.0976319709
141334293,0.000109,0.000000,1371.6460887557
220513299,0.004941,0.000000,1369.0199876628
149347629,1.000000,1.000000,1336.3191258955
55453391,0.997107,1.000000,1337.6185185023
139825198,0.028231,0.000000,1343.7393544492
219326123,0.010460,0.000000,1350.5735437025
166835568,0.015608,0.000000,1358.6008687575
12996375,0.000003,0.000000,1374.8968793570
12421477,0.021909,0.000000,1378.7829643657
102032397,0.971191,1.000000,1379.0732046996
31798732,1.000000,1.000000,1374.6831861347
114794572,0.000703,0.000000,1355.0898413223
149347629,0.000022,0.000000,1332.9885438681
41862041,0.000335,0.000000,1355.6466258397
158595208,0.009686,0.000000,1381.1879071205
214516789,1.000000,1.000000,1343.7578732513
38633462,0.000438,0.000000,1353.0007664203
152088075,0.004548,0.000000,1377.6789374441
52382634,0.054727,0.000000,1345.9883457048
149603524,0.011708,0.000000,1344.5817978770
55269690,0.000342,0.000000,1345.3391563706
25081629,0.000000,0.000000,1360.3996351745
234502300,0.999997,1.000000,1361.2585800917
224225152,1.000000,1.000000,1379.2489586362
80427281,0.000364,0.000000,1357.1429356637
167344043,0.571721,1.000000,1341.8263094228
167812509,0.000000,0.000000,1338.2644027456
140045538,0.988266,1.000000,1347.3211935197
149347629,1.000000,1.000000,1340.7733343494
30186108,0.000075,0.000000,1340.3546905788
80337451,1.000000,1.000000,1381.2874071798
150100421,0.010254,0.000000,1361.6190648377
38698751,0.047311,0.000000,1344.0145530126
25078924,0.002364,0.000000,1358.1871502196
220411388,0.999998,1.000000,1338.4793956098
149175965,0.080031,0.000000,1372.9390895470
29830830,0.001419,0.000000,1334.7284664187
32090581,0.990475,1.000000,1340.8455165003
237885807,0.000127,0.000000,1337.5177756698
211354464,1.000000,1.000000,1334.0276863898
231857003,0.000215,0.000000,1355.7759761235
32150630,0.000132,0.000000,1375.1691053946
167812509,0.000001,0.000000,1362.8963275257
155991217,0.036621,0.000000,1355.3691709066
149019616,0.007651,0.000000,1372.1160419207
175298549,0.004705,0.000000,1358.1909773975
201292296,0.002069,0.000000,1343.4521888177
228507309,0.001564,0.000000,1381.2388255472
201883033,0.220727,1.000000,1358.4965517066
167422188,0.052849,0.000000,1380.4718038851
31798493,0.000000,0.000000,1378.7790284308
55604222,0.005573,0.000000,1341.4723944499
234288627,0.020397,0.000000,1342.6174000927
231020638,0.000862,0.000000,1354.5303502001
32089522,0.001755,0.000000,1342.0441934426
188573066,0.000562,0.000000,1377.1193380362
147085676,0.030361,0.000000,1337.4535771039
33864387,0.111445,0.000000,1356.2064523079
206544316,1.000000,1.000000,1335.8220969992
120566166,0.003953,0.000000,1357.6281089314
147272181,0.011337,0.000000,1352.8588904324
232083054,0.998206,1.000000,1378.4686818325
167165793,0.000001,0.000000,1331.0445162574
219998026,0.018291,0.000000,1360.5929661012
144217628,0.003400,0.000000,1344.5577915717
177309964,0.000005,0.000000,1340.3544831354
220557560,0.000530,0.000000,1374.3115061698
234529160,1.000000,1.000000,1362.0332621747
52242947,0.003994,0.000000,1332.5051190429
25200252,0.995269,1.000000,1326.5665252524
161174286,0.007801,0.000000,1343.6073085819
70797900,0.001107,0.000000,1355.3686964858
80261924,0.000021,0.000000,1373.4636823896
214772274,1.000000,1.000000,1327.9726945495
228570067,0.018738,0.000000,1355.0899198980
220556639,1.000000,1.000000,1364.1892835133
229141941,0.000599,0.000000,1380.1530769995
229807051,0.000030,0.000000,1344.2420046040
140045538,0.590617,1.000000,1332.2435317874
89502706,0.000563,0.000000,1365.3122609162
12393800,0.012136,0.000000,1370.4522709000
200769811,0.000847,0.000000,1360.7336434629
140045538,0.737482,1.000000,1342.7351499675
115242300,0.011956,0.000000,1354.5321900762
231267979,0.037390,1.000000,1346.9168475219
161175802,0.000000,0.000000,1330.4931850152
140045537,1.000000,1.000000,1328.5226741422
150299548,0.032487,0.000000,1356.2050172454
220432563,0.984590,1.000000,1371.1492026045
234290432,0.003109,0.000000,1349.4489941235
141771691,0.005990,0.000000,1328.8270325437
30186108,0.000109,0.000000,1351.4366684307
229151691,0.001845,0.000000,1366.3724192686
38461453,0.000017,0.000000,1369.0191354083
197644539,0.000442,0.000000,1340.6386264290
92595555,0.005193,0.000000,1336.8958112379
204375878,0.006891,0.000000,1369.5791077081
38824355,0.000890,0.000000,1375.7327730332
231828370,0.004244,0.000000,1346.2650180938
229013887,0.000012,0.000000,1334.9525811245
70742156,0.003286,0.000000,1376.5619534804
231857003,0.027185,0.000000,1378.7800355754
92350846,0.001376,0.000000,1351.1537262413
224270730,0.002680,0.000000,1365.9657292774
219166792,0.000124,0.000000,1339.7974275724
232073492,0.047539,0.000000,1360.4021055569
177116487,0.970839,1.000000,1375.7799825035
79403675,0.013670,0.000000,1327.4241147890
220536421,0.890410,1.000000,1331.4167029033
55525518,0.000152,0.000000,1380.7590459213
231867117,0.998917,1.000000,1345.1309111058
114985772,1.000000,1.000000,1347.3132867393
38633243,0.034083,0.000000,1358.1869508973
177255827,0.001825,0.000000,1352.0044166800
66397732,0.999941,1.000000,1370.0170139313
129646813,0.000155,0.000000,1331.3302224511
31850842,0.001908,0.000000,1379.8971586139
115015715,0.999978,1.000000,1342.9496932161
120609299,0.000005,0.000000,1373.7823103858
228507309,0.001939,0.000000,1360.6539520128
38633462,0.000002,0.000000,1354.5285654851
150393064,0.018360,0.000000,1346.5937053075
116157661,0.999998,1.000000,1354.8112531286
33878971,0.000083,0.000000,1352.7606205348
5656273,0.046687,0.000000,1357.4944670836
234523773,0.001851,0.000000,1360.1236518015
197884260,0.000012,0.000000,1359.5651749561
188586529,0.001411,0.000000,1359.6875645879
147085676,0.006852,0.000000,1334.6897074091
183306102,0.000002,0.000000,1337.2146838090
201792346,1.000000,1.000000,1371.3079359719
177115978,0.006406,0.000000,1380.7577557066
5727213,0.000100,0.000000,1375.0082981942
5796211,0.000217,0.000000,1354.2554957300
149603524,0.029289,0.000000,1333.8248172628
150321663,0.000000,0.000000,1371.5550939201
234283523,0.005092,0.000000,1336.3317509168
137772485,0.002797,0.000000,1379.8982955149
49678165,0.999883,1.000000,1363.9528282077
220408233,0.012873,0.000000,1331.6167778165
50472380,0.000002,0.000000,1365.4057315527
188586529,1.000000,1.000000,1360.3778428870
161356637,0.011807,0.000000,1341.4765196262
231907973,0.046603,0.000000,1369.0210670572
79011520,0.000142,0.000000,1334.9521393046
144406668,0.000904,0.000000,1366.8807258895
114953216,0.981812,1.000000,1332.0955249668
204322922,0.008474,0.000000,1356.7901841584
201795667,0.999807,1.000000,1379.6065669177
47337894,0.000509,0.000000,1374.0635809981
50274085,0.000004,0.000000,1364.2878610119
147163817,0.000023,0.000000,1342.0480008669
156002545,0.008826,0.000000,1360.6565161710
204322922,0.006573,0.000000,1362.0679745551
102064049,0.000000,0.000000,1364.8469318981
92350846,0.000054,0.000000,1352.3023001797
177252917,0.013752,0.000000,1346.8235964016
198003939,0.000265,0.000000,1377.9638289280
237928028,0.008569,0.000000,1360.6803573896
139996019,0.000521,0.000000,1352.0086060742
70744273,0.999324,1.000000,1370.3536484300
228463618,0.000172,0.000000,1379.8986215630
38681518,0.000000,0.000000,1345.7132591928
143821840,0.003322,0.000000,1334.6712889574
198073312,0.000000,0.000000,1355.9230993537
220556639,0.002236,0.000000,1343.5988274639
231867117,1.000000,1.000000,1337.6739149724
149101411,0.000001,0.000000,1351.7210119984
38633243,0.001488,0.000000,1365.9620534282
8991030,0.000000,0.000000,1366.2528080535
211438898,1.000000,1.000000,1362.4675056967
117874959,0.002252,0.000000,1366.9863585806
88246378,1.000000,1.000000,1330.0047438120
102064049,0.000000,0.000000,1356.7884441706
139090254,0.000647,0.000000,1349.4506200430
142085618,0.000000,0.000000,1359.5640993688
228508202,0.000014,0.000000,1377.1193972404
220433363,0.004499,0.000000,1373.0839728748
31798493,0.000000,0.000000,1363.1805254085
147163817,0.000242,0.000000,1345.9909834386
167422188,0.009389,0.000000,1380.7565235714
197933191,0.000031,0.000000,1379.3347811870
33878971,1.000000,1.000000,1332.8759601960
201753428,0.999828,1.000000,1378.0385535647
118327563,0.007266,0.000000,1357.0681127112
61178260,0.000010,0.000000,1326.5550460168
167164775,0.010663,0.000000,1331.6168466785
214516789,0.000008,0.000000,1340.3592262280
167344196,0.038603,0.000000,1343.1707547692
140859822,0.015349,0.000000,1357.6242139167
9708387,0.014594,0.000000,1369.9402892313
201292296,1.000000,1.000000,1330.9214024965
224283342,0.008211,0.000000,1372.3934780902
29477348,0.000394,0.000000,1335.4959608045
32068500,0.000318,0.000000,1344.8288979531
150100421,1.000000,1.000000,1351.4939902663
231090784,1.000000,1.000000,1341.8950968308
214772274,0.149564,0.000000,1340.6382575605
38824355,0.000106,0.000000,1354.5284828897
220018894,0.000022,0.000000,1375.6738291190
167164775,0.001007,0.000000,1335.0334840561
92877752,0.993673,1.000000,1340.1665784890
197866266,0.007663,0.000000,1381.3489355106
49622317,1.000000,1.000000,1370.2306593051
232073646,0.188256,0.000000,1366.2548709534
231867117,0.011199,0.000000,1379.3346752406
89434461,0.000001,0.000000,1365.9664518586
188626183,0.000000,0.000000,1354.2554569246
5727213,1.000000,1.000000,1372.9236081894
231867117,0.348274,0.000000,1343.1114571483
70744273,0.021487,0.000000,1360.4757807780
52019004,1.000000,1.000000,1345.4969348934
139131482,0.019403,0.000000,1341.2768629137
234547938,0.074635,0.000000,1377.6887657155
70744273,0.011672,0.000000,1371.4939251799
118585716,0.000000,0.000000,1371.5598479316
141807839,0.984349,1.000000,1365.9944454143
7151484,1.000000,1.000000,1358.5860511648
29430569,1.000000,1.000000,1336.3708515820
150359982,0.002474,0.000000,1340.0756894934
53842250,0.032724,0.000000,1336.3318744573
41858253,0.047206,0.000000,1369.8553147127
177115978,0.004574,0.000000,1328.5470836904
38633462,1.000000,1.000000,1378.3204989254
224278523,0.004789,0.000000,1357.9076541384
55604222,0.003766,0.000000,1351.4364396056
167163906,0.005533,0.000000,1344.5820088372
220556639,0.001388,0.000000,1337.4320668510
40183989,0.004490,0.000000,1358.1866238342
91478103,0.014842,0.000000,1344.2996194264
31108599,0.004595,0.000000,1350.3129214724
167207566,0.000099,0.000000,1342.6151208735
92254720,0.998679,1.000000,1328.1653098729
200668936,0.999863,1.000000,1357.5385573206
167305187,0.001272,0.000000,1376.5565322087
206544316,0.000198,0.000000,1340.0791206507
49678165,0.000026,0.000000,1372.6764931294
201879471,0.000934,0.000000,1357.9050188625
167207566,0.000001,0.000000,1376.5566161431
141334293,0.985169,1.000000,1380.1792910479
149347629,0.000019,0.000000,1352.5318033604
224225152,1.000000,1.000000,1372.8449429538
166808151,0.999948,1.000000,1368.8636150401
38633462,0.000000,0.000000,1328.2670133948
237910557,0.006436,0.000000,1362.3430229113
201252826,0.999962,1.000000,1377.9797183439
238183068,0.001017,0.000000,1373.2411856080
55848120,1.000000,1.000000,1377.1810671382
150391740,0.000028,0.000000,1350.5910799260
161175802,0.939876,1.000000,1351.2709777794
41463262,0.000002,0.000000,1378.7775913364
197866263,0.000728,0.000000,1373.9960709103
32068898,0.000000,0.000000,1371.8344085286
38461453,0.000165,0.000000,1363.7524534707
220536421,0.582440,1.000000,1335.2640079603
149347480,0.829471,1.000000,1343.7511478821
158646362,0.006040,0.000000,1370.5698370874
167696018,1.000000,1.000000,1376.1978872593
38462407,0.008934,0.000000,1374.6149935188
220522527,0.997840,1.000000,1356.9004655934
117874959,0.001344,0.000000,1364.4349383183
149216532,0.000017,0.000000,1336.3263525113
229060052,0.004623,0.000000,1329.1121461001
140069261,0.007560,0.000000,1329.4240133142
232062375,0.005774,0.000000,1340.0799377217
234523773,0.009161,0.000000,1372.6735277164
150100421,0.064110,0.000000,1376.7511325276
139131482,0.005696,0.000000,1340.9990827385
141771691,0.037112,0.000000,1335.7714058755
141807839,0.993589,1.000000,1380.2623567837
25081629,0.000000,0.000000,1335.7717905566
140045538,0.988708,1.000000,1332.5879778394
220460948,0.003753,0.000000,1356.2058648915
234305155,0.220449,1.000000,1362.6962857057
201753428,1.000000,1.000000,1363.2551967532
25132999,0.004788,0.000000,1380.4730352944
161174286,1.000000,1.000000,1341.5406434467
12931952,0.002336,0.000000,1364.8484189479
66356853,0.000684,0.000000,1359.2891376406
5727213,0.993936,1.000000,1357.1666511861
234497476,0.001207,0.000000,1352.5794461198
101936401,0.014460,0.000000,1363.6065693415
229147927,0.643197,1.000000,1377.8199734139
220557792,0.008148,0.000000,1356.7864757329
71274771,0.004757,0.000000,1333.8300166576
38698751,0.000037,0.000000,1329.6990942130
177313167,0.000085,0.000000,1342.3348668052
220539110,0.999926,1.000000,1351.0364797877
142144969,0.007766,0.000000,1337.4475390254
167163906,0.012757,0.000000,1352.2972155636
150359500,1.000000,1.000000,1362.2632617125
219998026,0.044269,0.000000,1380.6167393084
147302016,0.002242,0.000000,1344.5867137466
229071346,1.000000,1.000000,1378.1395870309
139984208,0.002464,0.000000,1331.3616031504
206623351,0.000000,0.000000,1356.2083826520
38680132,0.000000,0.000000,1360.9564083353
234284556,0.009941,0.000000,1341.0829216258
149175965,1.000000,1.000000,1369.2820979025
29430569,1.000000,1.000000,1350.7260940706
91478103,0.013087,0.000000,1341.4773649645
70742156,0.000033,0.000000,1380.7619059244
197757864,0.000004,0.000000,1327.1189382859
31381302,0.006640,0.000000,1332.1336870889
32068500,0.000219,0.000000,1358.6469824557
166835568,0.960628,1.000000,1370.0302395794
31945753,0.016217,0.000000,1372.8734047497
139984208,1.000000,1.000000,1352.0363626838
38602307,0.000971,0.000000,1378.2621275951
140579674,0.002324,0.000000,1373.7783845617
231828950,0.000015,0.000000,1351.7235023855
150145456,0.999990,1.000000,1366.8551517040
220408233,0.964434,1.000000,1337.3140958667
29430569,1.000000,1.000000,1350.7260940706
149913598,0.000081,0.000000,1337.1678654072
29830830,0.015128,0.000000,1337.3437596783
231267979,1.000000,1.000000,1333.5530274017
206502540,0.000063,0.000000,1374.5448778912
219339932,0.000385,0.000000,1360.4038483340
167814740,0.000001,0.000000,1360.6782508282
8991030,0.002001,0.000000,1379.0611969334
140069261,0.004040,0.000000,1340.9156740742
180552080,0.000012,0.000000,1360.9609648063
92595555,0.000624,0.000000,1327.4722137543
140659980,0.029828,0.000000,1368.7408645839
232064182,0.999997,1.000000,1328.8427011064
231090784,0.831388,1.000000,1352.8368177917
229034814,0.007117,0.000000,1341.1983815514
149248196,1.000000,1.000000,1346.9390144860
229066844,0.018299,0.000000,1358.0565440664
29830830,0.004570,0.000000,1380.4730452338
234495456,0.000003,0.000000,1343.4391000903
177115978,0.016195,0.000000,1331.0442885481
206327797,0.035242,0.000000,1350.3445468865
147133612,1.000000,1.000000,1335.5021481983
47424649,0.000040,0.000000,1355.6650679280
166739932,1.000000,1.000000,1364.2469845188
117517652,0.013260,0.000000,1331.0489878472
234526939,0.000700,0.000000,1364.3706470962
229096614,0.001080,0.000000,1358.1897313577
201752612,0.000007,0.000000,1364.8455897841
38462407,0.028198,0.000000,1379.8941666962
99494149,0.007271,0.000000,1339.8042879360
234506344,0.001610,0.000000,1374.2552776777
201938513,0.002741,0.000000,1354.2519347596
161174286,0.999806,1.000000,1349.1142281194
201898222,0.000061,0.000000,1354.5298718361
30527625,0.000578,0.000000,1344.0130145172
220522527,0.000010,0.000000,1342.3363930299
150359500,0.999912,1.000000,1357.7215562854
231907973,0.999695,1.000000,1361.8142225350
38633243,0.002377,0.000000,1360.1203132198
197806534,0.000000,0.000000,1360.4015364467
160113240,0.000000,0.000000,1372.9531995452
142082467,0.000001,0.000000,1363.4568137859
198003939,0.000153,0.000000,1365.8512008488
229142295,0.000631,0.000000,1357.6264778061
206609630,0.000469,0.000000,1326.6286245094
33878971,1.000000,1.000000,1344.5134344192
158624542,0.017776,0.000000,1375.0672600908
156002545,0.008277,0.000000,1359.6537354684
229147922,1.000000,1.000000,1358.5488871673
166835568,0.018440,0.000000,1355.0868960111
29780677,0.003579,0.000000,1356.2064465789
52019004,0.001216,0.000000,1379.7034084573
141096071,0.003075,0.000000,1377.6738863435
188573066,0.272947,0.000000,1366.2598011974
25118964,0.000038,0.000000,1357.9107191551
142087451,1.000000,1.000000,1339.9503035618
167525513,0.000001,0.000000,1350.5909768666
206327795,0.008214,0.000000,1337.5221632507
471012589,0.006759,0.000000,1330.4924850659
206473269,0.009020,0.000000,1325.4399393469
147133612,0.000769,0.000000,1330.4938281861
229147922,1.000000,1.000000,1359.2364020920
220522527,0.000001,0.000000,1355.5032294262
142107618,0.000787,0.000000,1369.0179682013
197866263,0.001040,0.000000,1369.8890585906
117545157,0.000000,0.000000,1331.3296214407
231907973,0.012319,0.000000,1376.1875861666
167814740,0.000005,0.000000,1379.0547113405
207108993,0.005952,0.000000,1355.9248479436
224244458,0.024694,0.000000,1373.2380736065
206327797,0.000023,0.000000,1337.9916184987
204450571,0.000028,0.000000,1325.7178064747
41898474,0.016915,0.000000,1374.1066804302
38762657,0.011512,0.000000,1332.5031311547
66438591,0.000207,0.000000,1355.0899470428
232073492,0.000154,0.000000,1330.0520299019
206327795,0.319445,1.000000,1349.5362083255
33714944,0.000661,0.000000,1349.4483040578
234509975,0.015941,0.000000,1341.0376013052
12377787,0.000013,0.000000,1355.4020798406
167894019,0.000329,0.000000,1368.7393213563
220558700,0.000016,0.000000,1377.6754996495
140045538,0.056098,1.000000,1333.4810359897
220433364,0.999522,1.000000,1371.9200608799
197806534,0.000001,0.000000,1359.2862325489
201878287,0.839916,0.000000,1372.7160869573
70761819,0.000048,0.000000,1364.2895714863
115190256,1.000000,1.000000,1334.1302804035
55663720,0.012594,0.000000,1377.3964570136
149216532,1.000000,1.000000,1378.3224552817
80427866,0.001113,0.000000,1372.3929757594
197987557,0.000000,0.000000,1332.5069095297
231277216,0.998889,1.000000,1378.6942093084
167344043,0.013995,0.000000,1352.0067859862
177352893,0.000127,0.000000,1346.8253369428
237885807,0.998136,1.000000,1361.7387341026
149248196,0.999688,1.000000,1336.7709127205
238194430,0.000268,0.000000,1375.4508843748
33881250,0.000524,0.000000,1379.0561027459
228507309,0.002455,0.000000,1371.4069006658
232083054,1.000000,1.000000,1370.9229392152
201292296,0.000266,0.000000,1339.8021392281
220556639,0.999999,1.000000,1359.3656502465
30186108,0.004186,0.000000,1365.1213958218
180552080,0.000091,0.000000,1364.5693636806
167524310,0.008874,0.000000,1331.3245598425
234333175,1.000000,1.000000,1338.1448785278
